layer,gap,mean_grad_l2,scalar_fit_to_g1,cosine_to_g1,direction_residual,gradient_variance_trace,normalized_noise_scale
model.enc.8x8_block3.norm1,1.3,0.19661144052184445,0.7612508372787711,0.9993769971704848,0.035293307106372865,0.6017077374879591,15.565677416436685
model.enc.8x8_down.affine,0.9,0.1066225391340124,1.1188187524168547,0.998801657563462,0.04894127959586618,0.45936966572625504,40.40771309891742
model.enc.8x8_down.affine,1.0,0.09518500524828384,1.0,1.0,0.0,0.3687415850256733,40.699122137611546
model.enc.8x8_down.affine,1.2,0.07915595749493497,0.8305577656606882,0.998745360239931,0.050076994710249206,0.25249915931036715,40.298856522233656
model.enc.8x8_down.affine,1.3,0.07259990824192797,0.7618372422890556,0.9988371013359302,0.0482124983260192,0.2128015854813081,40.37408711379667
model.enc.8x8_down.conv0,0.9,0.2400413624621216,1.1136892524647695,0.997453968564853,0.07131325679160408,3.400982437090654,59.02448723979026
model.enc.8x8_down.conv0,1.0,0.21498834533749953,1.0,1.0,0.0,2.7260964607818,58.98089855772898
model.enc.8x8_down.conv0,1.2,0.17764163014310502,0.824281531387495,0.9975754128269355,0.06959379083775545,1.860649574062345,58.96239123673605
model.enc.8x8_down.conv0,1.3,0.16298686090276915,0.7564356429189908,0.9977788781543339,0.06661313916247033,1.5681513260862667,59.03135863643174
model.enc.8x8_down.conv1,0.9,0.31746109676216305,1.1141783298830747,0.9974530955457205,0.07132546660386822,5.713422107491656,56.69115253026961
model.enc.8x8_down.conv1,1.0,0.2842027574831666,1.0,1.0,0.0,4.579636525491001,56.69887420427788
model.enc.8x8_down.conv1,1.2,0.23481470739330995,0.8242629142473977,0.9976282819791359,0.06883175862461871,3.1263862285201713,56.70117241389363
model.enc.8x8_down.conv1,1.3,0.21556865374736353,0.7568946586040799,0.9978795402770398,0.06508781065978331,2.6354894092937693,56.71397093906598
model.enc.8x8_down.norm0,0.9,0.4953026401979382,1.1139999919584211,0.9982991307126962,0.058299619366469074,9.110695833680637,37.13729450650603
model.enc.8x8_down.norm0,1.0,0.4438601424763388,1.0,1.0,0.0,7.271743218895271,36.91018637619801
model.enc.8x8_down.norm0,1.2,0.3714760167192469,0.8356067792657031,0.9984293128118193,0.05602595218394866,4.968698259404671,36.00651289682227
model.enc.8x8_down.norm0,1.3,0.3410047239751061,0.7671136631013105,0.9984940262134028,0.05486054699097263,4.176990958499419,35.92053070313552
model.enc.8x8_down.norm1,0.9,0.6440068723984989,1.1121799447937277,0.9980965874809807,0.061670106687282136,17.72998269875049,42.749132692610274
model.enc.8x8_down.norm1,1.0,0.5779469991921636,1.0,1.0,0.0,14.195190493456412,42.49767771423301
model.enc.8x8_down.norm1,1.2,0.4803915496943237,0.8297544158073384,0.9982566824654627,0.059021995163227814,9.707839143259582,42.066061539353775
model.enc.8x8_down.norm1,1.3,0.4400859110658594,0.7602320653970646,0.998381974605275,0.05686328150284618,8.176190424897346,42.2159014348972
model.enc.8x8_down.skip,0.9,1.100210589972672,1.1135316174666547,0.9978024955823287,0.06625843198927199,70.13831000316507,57.943357351565744
model.enc.8x8_down.skip,1.0,0.9858659198545048,1.0,1.0,0.0,56.25244897218296,57.87696200193293
model.enc.8x8_down.skip,1.2,0.8147129884801748,0.8245502554449202,0.997769776037214,0.06674933727497447,38.42269561714057,57.88666776724039
model.enc.8x8_down.skip,1.3,0.7474336186755455,0.7566627756550559,0.9980391899720701,0.06259213432927994,32.40863831013983,58.0116913938963
model.map_layer0,0.9,502.4035584595762,1.1087617072756928,0.999999683804097,0.0007952305992527689,6950.955432262621,0.027538424508103655
model.map_layer0,1.0,453.12116779003003,1.0,1.0,0.0,5699.948076661443,0.027761453307425788
model.map_layer0,1.2,373.34065367517917,0.8239305009822013,0.9999991886972486,0.0012738150747662763,3965.4377117816475,0.02844988828569348
model.map_layer0,1.3,341.14858225578615,0.752885022049915,0.9999987048080246,0.0016094664560138518,3233.9854229735065,0.027787592183600215
model.map_layer1,0.9,184.32581093230343,1.1081664305727175,0.9999989998456521,0.0014143223448861509,945.7096880647514,0.02783463505702853
model.map_layer1,1.0,166.33388405636853,1.0,1.0,0.0,770.8483952538627,0.027861693796584958
model.map_layer1,1.2,137.315762589781,0.8255399599716078,0.9999963980539803,0.002684004296752776,536.7443402498611,0.02846601588911953
model.map_layer1,1.3,125.52479125781502,0.7546508967022547,0.9999938139494209,0.0035173943325901165,443.06992390804044,0.028119866528043855
