job_index,phase,seed,arm,budget_kimg,nfe,mid_t,checkpoint_path,checkpoint_sha256,metrics,sample_count,sample_seed_start,sample_seed_end,metric_seed,evaluation_precision,evaluation_batch,metric_generator_batch,kid_subset_size,kid_num_subsets,kid_display_scale,dataset_sha256,detector_sha256,fid_reference_sha256,kid_reference_sha256,evaluator_commit,status
133,secondary_nfe2,5,B,640,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000640.pkl,d2ec4170992bcaeb208e9a0b5140af68a8309a4487e4ecca9bf64acd85106ce1,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
134,primary_nfe1,5,B,768,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000768.pkl,709796b8c4a2f849f6fbedfb234f6ec917c71dce56821d76700ce3084416285a,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
135,secondary_nfe2,5,B,768,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000768.pkl,709796b8c4a2f849f6fbedfb234f6ec917c71dce56821d76700ce3084416285a,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
136,primary_nfe1,5,B,896,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000896.pkl,df19d39cbfbc03f594662cdae7086b651050c19f931246f597a5a5ce41a8fc2f,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
137,secondary_nfe2,5,B,896,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000896.pkl,df19d39cbfbc03f594662cdae7086b651050c19f931246f597a5a5ce41a8fc2f,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
138,primary_nfe1,5,B,1024,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg001024.pkl,1cd872b9e4f8485f2f35ce4d6d06f7ecbfec8f0b648f1e40b45951e62f69c912,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
139,secondary_nfe2,5,B,1024,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg001024.pkl,1cd872b9e4f8485f2f35ce4d6d06f7ecbfec8f0b648f1e40b45951e62f69c912,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
140,primary_nfe1,5,C,256,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000256.pkl,e3e20ddbcfa3419e1c0c85bc0fddea4a77ff4e5ebc4a84449b1cdd715bb52374,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
141,secondary_nfe2,5,C,256,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000256.pkl,e3e20ddbcfa3419e1c0c85bc0fddea4a77ff4e5ebc4a84449b1cdd715bb52374,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
142,primary_nfe1,5,C,384,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000384.pkl,baa24c0983dcee990a5602319ed2f80c1113e87e695cb58504d52ff939532201,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
143,secondary_nfe2,5,C,384,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000384.pkl,baa24c0983dcee990a5602319ed2f80c1113e87e695cb58504d52ff939532201,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
144,primary_nfe1,5,C,512,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000512.pkl,56e31bac4fcfb74fb655c1e887635db630bcb02a61e5ea4ae637708711d4f23d,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
145,secondary_nfe2,5,C,512,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000512.pkl,56e31bac4fcfb74fb655c1e887635db630bcb02a61e5ea4ae637708711d4f23d,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
146,primary_nfe1,5,C,640,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000640.pkl,7fba9d1f29ed0dea3dd65582ca7b812389f00c87657adf82eb78a62d983c75df,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
147,secondary_nfe2,5,C,640,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000640.pkl,7fba9d1f29ed0dea3dd65582ca7b812389f00c87657adf82eb78a62d983c75df,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
148,primary_nfe1,5,C,768,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000768.pkl,4b7f33160d1934aa7a20e8dc68da6aade25b4c3a3e52ca415174e732e38f688d,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
149,secondary_nfe2,5,C,768,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000768.pkl,4b7f33160d1934aa7a20e8dc68da6aade25b4c3a3e52ca415174e732e38f688d,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
150,primary_nfe1,5,C,896,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000896.pkl,c002b303a73c3c20089b7d93c27f1a4d9dae877193174c2fa683a3c9e2794be0,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
151,secondary_nfe2,5,C,896,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000896.pkl,c002b303a73c3c20089b7d93c27f1a4d9dae877193174c2fa683a3c9e2794be0,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
152,primary_nfe1,5,C,1024,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg001024.pkl,5e51f1dce6dc1e224e2623012a19fa28ca595fb5481fb26f5981fadc15b6b365,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
153,secondary_nfe2,5,C,1024,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg001024.pkl,5e51f1dce6dc1e224e2623012a19fa28ca595fb5481fb26f5981fadc15b6b365,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
154,primary_nfe1,5,D,256,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000256.pkl,8b8d41731b6265d70d840ef4bf517c8a7d04398392cfe05d4af9ea57e71a02af,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
155,secondary_nfe2,5,D,256,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000256.pkl,8b8d41731b6265d70d840ef4bf517c8a7d04398392cfe05d4af9ea57e71a02af,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
156,primary_nfe1,5,D,384,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000384.pkl,3be01f3e38ad4b02baad14fcc5ea61e0a49bdf41dcb5d61891e841b0b114312e,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
157,secondary_nfe2,5,D,384,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000384.pkl,3be01f3e38ad4b02baad14fcc5ea61e0a49bdf41dcb5d61891e841b0b114312e,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
158,primary_nfe1,5,D,512,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000512.pkl,bf0f6d9c9cdf4caab35273c659511832475198ebd9c2297ea3a8028aa1211886,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
159,secondary_nfe2,5,D,512,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000512.pkl,bf0f6d9c9cdf4caab35273c659511832475198ebd9c2297ea3a8028aa1211886,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
160,primary_nfe1,5,D,640,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000640.pkl,66279435d796395029ec7227eaa950c78cd84c0b8872b71465cfe176d7295530,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
161,secondary_nfe2,5,D,640,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000640.pkl,66279435d796395029ec7227eaa950c78cd84c0b8872b71465cfe176d7295530,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
162,primary_nfe1,5,D,768,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000768.pkl,b1ab9d89c90e576f36cde4846e4876370d9f15bd85b2ba996f906b96a3d328bd,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
163,secondary_nfe2,5,D,768,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000768.pkl,b1ab9d89c90e576f36cde4846e4876370d9f15bd85b2ba996f906b96a3d328bd,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
164,primary_nfe1,5,D,896,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000896.pkl,bba654bf9d6fb9c85910f438b34b8f6ebc0b562d33d104566250b328b57f114d,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
165,secondary_nfe2,5,D,896,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000896.pkl,bba654bf9d6fb9c85910f438b34b8f6ebc0b562d33d104566250b328b57f114d,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
