arm,k,next_k,space,block,coordinate_count,b_norm,R_norm,delta_norm,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,closure_l2,closure_relative,closure_max_abs,closure_pass
C,54,55,state,m,55732739,2.1349049038571764,9.931788644973379,9.802245128719642,-0.16776146575982526,0.04781899218030266,0.976677663466569,4.652098848538599,0.0,0.0,0.0,True
C,54,55,state,v,55732739,0.14859353728274313,4.140839226522155,4.133233338205669,-0.06908129532987124,-0.03325749818369183,0.9993566427300212,27.86688642213951,0.0,0.0,0.0,True
C,54,55,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,54,55,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,54,55,observable,residual,393216,0.1604158484255156,0.19759495599636165,0.191104996946691,-0.44571360146599953,0.37856199530482343,0.6598227805501896,1.2317670475564582,0.0,0.0,0.0,True
C,54,55,observable,feature,49152,0.03678955135382406,0.03900596301431867,0.0384819202964877,-0.4857374596604931,0.4636695318259963,0.5492423360066057,1.0602456833240026,0.0,0.0,0.0,True
D,54,55,state,theta,55732739,0.0006280026208987294,0.15580949842694572,0.15602322672746083,0.3385483988021066,0.34210969706926253,0.999992827870633,248.10326142264827,0.0,0.0,0.0,True
D,54,55,state,EMA,55732771,8.883318964351379e-06,0.0030374314743567346,0.0030375473383838676,0.011580816980523115,0.014504879118426853,0.9999957242029246,341.92529690151844,0.0,0.0,0.0,True
D,54,55,state,m,55732739,2.797013680389872,11.951094148532182,12.3848447499979,0.040871332282253474,0.26528155070103565,0.9742077569493525,4.272805039289738,0.0,0.0,0.0,True
D,54,55,state,v,55732739,0.477215587289516,20.315131115043513,20.77337522599122,0.9593301837171107,0.9611405866842565,0.9999789733774205,42.57013319793089,0.0,0.0,0.0,True
D,54,55,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,54,55,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,54,55,observable,residual,393216,0.16404800889073393,0.21489868948696422,0.21388706613271527,-0.3878389680823046,0.3773109069989077,0.7072633317105795,1.3099743845723844,0.0,0.0,0.0,True
D,54,55,observable,feature,49152,0.0360989854064647,0.03910946816454522,0.03894297690167704,-0.46611435699898396,0.45886324626625924,0.5722010633587596,1.08339521801467,0.0,0.0,0.0,True
B,55,56,state,theta,55732739,0.001436417581005112,0.16122586775031197,0.16147618971288236,0.16994885038570376,0.17858093201779093,0.9999615767128525,112.24164190297402,0.0,0.0,0.0,True
B,55,56,state,EMA,55732771,1.3087934251466823e-05,0.0032537693340453544,0.0032539100285788906,0.008738978601591313,0.012760818360530305,0.9999919114677592,248.60831904627653,0.0,0.0,0.0,True
B,55,56,state,m,55732739,3.948701416424342,12.49582356763814,12.260902658529801,-0.21693481885410212,0.10096501283979537,0.9492949308312058,3.1645399967854377,0.0,0.0,0.0,True
B,55,56,state,v,55732739,0.3193792305113948,22.2828273189484,22.512212787941596,0.7147531770188262,0.7216572179165655,0.9999507756380155,69.7691809303592,0.0,0.0,0.0,True
B,55,56,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,55,56,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,55,56,observable,residual,393216,0.15742107931835264,0.2184685491396598,0.22107097033292492,-0.3436531059532122,0.3724762402291443,0.7435182739817229,1.387797301896596,0.0,0.0,0.0,True
B,55,56,observable,feature,49152,0.03857691825703121,0.039426095058050364,0.03899862680423241,-0.5002516392026803,0.48345162693868643,0.5161189024839784,1.0220125618993523,0.0,0.0,0.0,True
C,55,56,state,theta,55732739,0.0013111188920594936,0.111263658223663,0.11141801747620192,0.11192065452841837,0.1235331650791394,0.9999316271448033,84.86160858294939,0.0,0.0,0.0,True
C,55,56,state,EMA,55732771,1.2298948275925168e-05,0.002230174465414943,0.0022303358267549795,0.010363008609267994,0.015876651863997504,0.9999847972521619,181.33050203816566,0.0,0.0,0.0,True
C,55,56,state,m,55732739,3.0045623383640576,8.99622072756636,9.280982447414576,-0.07071381089053426,0.2551890708257074,0.9464253083475419,2.994186744837079,0.0,0.0,0.0,True
C,55,56,state,v,55732739,0.1930643503628542,4.0439655545064435,3.9078714811289506,-0.7169247967855902,-0.6924881859799082,0.999406698305168,20.946205484886388,0.0,0.0,0.0,True
C,55,56,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,55,56,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,55,56,observable,residual,393216,0.16222491489250493,0.20100074606974375,0.19838106884222295,-0.4195862611263512,0.39261691561627765,0.6700911601307185,1.239025128803013,0.0,0.0,0.0,True
C,55,56,observable,feature,49152,0.03494781186675189,0.03765039768554695,0.03934732185595312,-0.4144592944914112,0.4916028256127038,0.5887555020909121,1.0773320466843364,0.0,0.0,0.0,True
D,55,56,state,theta,55732739,0.0006549611225468198,0.15859162583048697,0.1588447122262417,0.38465777696095943,0.38816818322102076,0.9999927570370848,242.13899172183318,0.0,0.0,0.0,True
D,55,56,state,EMA,55732771,9.074794091311622e-06,0.0031411637465387694,0.0031412976830558,0.013314998844577219,0.01620329904474037,0.9999958279521671,346.14160001119785,0.0,0.0,0.0,True
D,55,56,state,m,55732739,1.871504698493075,11.773113616888654,12.665601183744531,0.4154757811769262,0.5339618844176459,0.9909263927857856,6.290720844232077,0.0,0.0,0.0,True
D,55,56,state,v,55732739,0.19121657363420647,21.03154456773311,21.15240661598285,0.6293391034310922,0.634783087306802,0.99997532284401,109.98808402437982,0.0,0.0,0.0,True
D,55,56,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,55,56,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,55,56,observable,residual,393216,0.1631367371053767,0.21883153514197862,0.21593547975212005,-0.39037988677607366,0.3598728068348098,0.7184842174146715,1.3413994850260267,0.0,0.0,0.0,True
D,55,56,observable,feature,49152,0.03459686155737202,0.03849033995945701,0.038806501742767376,-0.4402466704687629,0.45486237491891773,0.5993631429169007,1.1125384854816507,0.0,0.0,0.0,True
B,56,57,state,theta,55732739,0.0012495423482287128,0.1636375739961624,0.16384861766051087,0.1651876636075081,0.17260109532111972,0.9999717136260773,130.9580057275583,0.0,0.0,0.0,True
B,56,57,state,EMA,55732771,1.2368808403741178e-05,0.0033596143626499703,0.003359694410345976,0.00463100803443146,0.008312425506249728,0.9999932232988685,271.6198887545054,0.0,0.0,0.0,True
B,56,57,state,m,55732739,3.247931916179056,12.810659903488952,13.906254084501935,0.22497795795112757,0.4408123125050708,0.9737613674588774,3.9442513679780933,0.0,0.0,0.0,True
B,56,57,state,v,55732739,0.18304859410223318,22.640241723961974,22.740160005574065,0.5430185574850899,0.5486821549673977,0.9999771550379197,123.6843245642047,0.0,0.0,0.0,True
B,56,57,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,56,57,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,56,57,observable,residual,393216,0.16530485946190546,0.21184521660192837,0.22403939958177763,-0.314263860914388,0.4406794695961544,0.7136953300982014,1.2815425831492155,0.0,0.0,0.0,True
B,56,57,observable,feature,49152,0.038730642403127194,0.04134604202266522,0.03775385347141639,-0.5570907766596112,0.4157759353705201,0.5236434575016046,1.0675279173610313,0.0,0.0,0.0,True
C,56,57,state,theta,55732739,0.0012138169188979334,0.11308934786552519,0.11314723943832755,0.04233940538410926,0.053045506833354114,0.999942559038617,93.16837333936896,0.0,0.0,0.0,True
C,56,57,state,EMA,55732771,1.1950072995669956e-05,0.0023026271049799434,0.0023026838622600626,0.002154714677992323,0.00734428971943837,0.999986533851676,192.68728365209884,0.0,0.0,0.0,True
C,56,57,state,m,55732739,2.914304394548152,10.69740107808617,11.096509785838588,0.0032873507985928395,0.2658016404661935,0.9648963165543484,3.6706533120212197,0.0,0.0,0.0,True
C,56,57,state,v,55732739,0.16143826982212148,3.684270439679229,3.6429031443206386,-0.27671275608500445,-0.23553916305508735,0.9990928297869694,22.82154314301492,0.0,0.0,0.0,True
C,56,57,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,56,57,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,56,57,observable,residual,393216,0.1599754187944358,0.20463878443646266,0.2086822778643267,-0.3653472457955946,0.40832984664378286,0.7005492142459966,1.279188927765322,0.0,0.0,0.0,True
C,56,57,observable,feature,49152,0.0354443937551491,0.038725453417808864,0.03919125745914097,-0.4444160479915832,0.4652614376952428,0.586186754677085,1.0925692137753975,0.0,0.0,0.0,True
D,56,57,state,theta,55732739,0.0005977626738363904,0.16185052370616104,0.1620761144179714,0.3758081250727072,0.37897320496889875,0.9999941592743578,270.76050544845504,0.0,0.0,0.0,True
D,56,57,state,EMA,55732771,8.71746597291396e-06,0.0032466448578568753,0.00324676638787699,0.012598706497338776,0.015283203566300715,0.9999963960373113,372.4298859260852,0.0,0.0,0.0,True
D,56,57,state,m,55732739,1.6723450376604654,16.415557717369147,17.111428776142237,0.37398669063423,0.456510396968479,0.9958836708809442,9.815891665713773,0.0,0.0,0.0,True
D,56,57,state,v,55732739,0.13933210435156504,21.36448316404975,21.433855841584165,0.4954419441448318,0.5003389617836155,0.9999840575174526,153.33496370759275,0.0,0.0,0.0,True
D,56,57,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,56,57,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,56,57,observable,residual,393216,0.15950271190380674,0.21654572571509084,0.22157549449707417,-0.3363884663832928,0.39110474524877786,0.7351483224420561,1.357630369605789,0.0,0.0,0.0,True
D,56,57,observable,feature,49152,0.03700410604630326,0.04004379486554038,0.03821057806846142,-0.5104523486912486,0.43348354680739776,0.5536415069429667,1.0821446359340112,0.0,0.0,0.0,True
B,57,58,state,theta,55732739,0.001146167308086167,0.16611361497500757,0.16632256365233183,0.17896677978779676,0.18563317797104148,0.9999770157156418,144.9296396809456,0.0,0.0,0.0,True
B,57,58,state,EMA,55732771,1.2213071788473457e-05,0.0034667309370745012,0.0034668569729423286,0.008558471166731153,0.012080968116978383,0.999993795346841,283.8541357258178,0.0,0.0,0.0,True
B,57,58,state,m,55732739,5.624701609228218,13.477864736577159,11.93106006549751,-0.46788601750367753,-0.05711167684023442,0.9090680493977191,2.396191953447731,0.0,0.0,0.0,True
B,57,58,state,v,55732739,1.4496727218780459,22.192868731061367,23.599100916297633,0.9681061635945509,0.9718474364599425,0.9998815595559696,15.308882064298336,0.0,0.0,0.0,True
B,57,58,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,57,58,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,57,58,observable,residual,393216,0.16388364494854643,0.2056395194743224,0.21328085400067284,-0.35098024777217707,0.42998812941459824,0.6944814519732126,1.2547897597645319,0.0,0.0,0.0,True
B,57,58,observable,feature,49152,0.035547615476450765,0.03837159387181616,0.03912303975878268,-0.4418561028591147,0.47524151145703075,0.5793175369602847,1.0794421329677149,0.0,0.0,0.0,True
C,57,58,state,theta,55732739,0.0011197703916635718,0.115020517919237,0.11497298480152714,-0.04730791328349189,-0.03758804995227554,0.9999526768580828,102.71794894340644,0.0,0.0,0.0,True
C,57,58,state,EMA,55732771,1.1877586752642606e-05,0.00237607671424634,0.0023761117542950047,0.00045070860456087204,0.005449451167204041,0.9999875061776623,200.04709405449677,0.0,0.0,0.0,True
C,57,58,state,m,55732739,2.886406858241978,10.983661955068452,10.179751692084604,-0.39971889732481836,-0.14774136270887364,0.9656336309366506,3.8053062144393133,0.0,0.0,0.0,True
C,57,58,state,v,55732739,0.4766851088433535,3.117725378811659,2.7333409806158278,-0.8331085541786808,-0.7758704782404444,0.9953368263522359,6.540429564449,0.0,0.0,0.0,True
C,57,58,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,57,58,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,57,58,observable,residual,393216,0.17054326608935108,0.20095811487201276,0.1952860350596561,-0.4571149241725173,0.4029080349946327,0.6298465872783553,1.1783409540587004,0.0,0.0,0.0,True
C,57,58,observable,feature,49152,0.03567606251361571,0.039169852152408466,0.03816932987218115,-0.4830885214558128,0.4389271859833294,0.5746801406992383,1.0979309204164378,0.0,0.0,0.0,True
D,57,58,state,theta,55732739,0.000580551531636416,0.16534647254424803,0.16555439779659317,0.35662087156916666,0.3596796912300375,0.9999946334307395,284.8092951855308,0.0,0.0,0.0,True
D,57,58,state,EMA,55732771,8.59844540071519e-06,0.0033540190979678176,0.0033541387069154502,0.0126289675407107,0.015192050231797111,0.9999967146678397,390.0727331115973,0.0,0.0,0.0,True
D,57,58,state,m,55732739,3.7552773814452087,16.575954881244094,16.99871686229966,0.000738879562024577,0.22163584735526407,0.9752930008334838,4.4140427450567925,0.0,0.0,0.0,True
D,57,58,state,v,55732739,1.061729811017757,21.667998668437782,22.69177351714902,0.9625314187887224,0.9658945033581083,0.9999195061884145,20.408204086939207,0.0,0.0,0.0,True
D,57,58,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,57,58,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,57,58,observable,residual,393216,0.1622296502042667,0.2070689848440578,0.2098086114609032,-0.3747294609799475,0.40339050212797994,0.6971913805134993,1.2763942015737135,0.0,0.0,0.0,True
D,57,58,observable,feature,49152,0.03520412985961655,0.03878484446485836,0.039869910013011524,-0.422585482171015,0.4718901460867743,0.5996524764143908,1.1017129132155976,0.0,0.0,0.0,True
B,58,59,state,theta,55732739,0.0009569741680467139,0.16870156600752814,0.16893472083372887,0.2409696009321956,0.24630178450095008,0.9999848868082808,176.28643660451775,0.0,0.0,0.0,True
B,58,59,state,EMA,55732771,1.1083627223557755e-05,0.003575339089123709,0.003575463108060749,0.009639565257459038,0.012739144640598549,0.9999951957023161,322.578431862494,0.0,0.0,0.0,True
B,58,59,state,m,55732739,3.8207669549465506,11.689121385023482,13.287005908487952,0.2833621672449504,0.5368419170521639,0.9612234899177857,3.0593651805667386,0.0,0.0,0.0,True
B,58,59,state,v,55732739,0.7122830705388149,23.721642536349748,24.409409279245505,0.9645649254831111,0.9665677348452114,0.999970360772343,33.303673100646954,0.0,0.0,0.0,True
B,58,59,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,58,59,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,58,59,observable,residual,393216,0.16227855461267038,0.20670247962931088,0.21161864796874655,-0.36188649552326857,0.4133648876566318,0.6992581401607123,1.2737510518421389,0.0,0.0,0.0,True
B,58,59,observable,feature,49152,0.03601305629062521,0.03944340344142969,0.039621454215231076,-0.4515603579402435,0.45939704321187363,0.5850702684052818,1.0952528750440282,0.0,0.0,0.0,True
C,58,59,state,theta,55732739,0.0008304000487325341,0.11674396345667737,0.1168472990527793,0.12093931262244391,0.12793906973622274,0.9999751163695674,140.5876163360869,0.0,0.0,0.0,True
C,58,59,state,EMA,55732771,1.0281411641101944e-05,0.0024505798404932232,0.0024506454357821773,0.004282323176995441,0.00847759785474347,0.9999911994769721,238.35052286950105,0.0,0.0,0.0,True
C,58,59,state,m,55732739,1.799846142646039,9.491358900665643,9.761324085725732,0.05731164393171461,0.24011204871442815,0.9829108180062566,5.273427920184304,0.0,0.0,0.0,True
C,58,59,state,v,55732739,0.1876909562724746,2.6496552472777464,2.543611927900265,-0.5891010939553333,-0.5398716028340542,0.9982207866543966,14.117117307619184,0.0,0.0,0.0,True
C,58,59,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,58,59,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,58,59,observable,residual,393216,0.169247265105979,0.21003761042764962,0.19803409643372377,-0.47179386293126196,0.3542461161224565,0.6574008808443674,1.2410103660825986,0.0,0.0,0.0,True
C,58,59,observable,feature,49152,0.03476628262521762,0.037745957342259384,0.038543414711628324,-0.4373499155323764,0.47370196715817836,0.5848191381430784,1.0857058762699139,0.0,0.0,0.0,True
D,58,59,state,theta,55732739,0.0006281543088670897,0.1688196005556496,0.16904361449673883,0.3549986480469904,0.35824413983483466,0.9999939659910867,268.75498292788103,0.0,0.0,0.0,True
D,58,59,state,EMA,55732771,8.919119963171347e-06,0.0034633176260051696,0.0034634402862789614,0.012465096615392825,0.01503987494384743,0.9999966846312404,388.30261733285704,0.0,0.0,0.0,True
D,58,59,state,m,55732739,3.005537904977501,15.379984003592849,15.720103814085036,0.01670625963584439,0.2075355194546178,0.9815581043652843,5.117215117507554,0.0,0.0,0.0,True
D,58,59,state,v,55732739,0.5734091144458522,23.09884130533819,23.65363365884358,0.9667403193518914,0.9683074771923617,0.999980779143988,40.28335218853492,0.0,0.0,0.0,True
D,58,59,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,58,59,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,58,59,observable,residual,393216,0.15712755047361773,0.2272505863610017,0.22091739696122584,-0.3854586914993206,0.3147413366664668,0.7545100958536238,1.4462809715802059,0.0,0.0,0.0,True
D,58,59,observable,feature,49152,0.03667874091232146,0.03851188352805807,0.040962603056054925,-0.40725857057034365,0.5125271518507575,0.5755042447260055,1.0499783408628622,0.0,0.0,0.0,True
B,59,60,state,theta,55732739,0.001447271239469386,0.17134789180661908,0.17161778829727292,0.18241013593680383,0.19055637414317636,0.9999656239182229,118.39376554559357,0.0,0.0,0.0,True
B,59,60,state,EMA,55732771,1.3420788451749477e-05,0.003685352470028493,0.0036854455793372174,0.005116952195583381,0.008758387600601965,0.9999933696549679,274.6002951524123,0.0,0.0,0.0,True
B,59,60,state,m,55732739,3.2030335140519184,13.636122013271752,14.804307923579083,0.2628878938239071,0.458502008002393,0.9779694412170812,4.25725236824691,0.0,0.0,0.0,True
B,59,60,state,v,55732739,0.2755344187713467,24.239284296272867,24.210936323395863,-0.10850707190467733,-0.0972535433504452,0.9999360016443753,87.97189260187464,0.0,0.0,0.0,True
B,59,60,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,59,60,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,59,60,observable,residual,393216,0.15215736330192722,0.21217943351406934,0.21511529627473866,-0.3391298279924586,0.37282792018812716,0.7464756614267682,1.3944736482653146,0.0,0.0,0.0,True
B,59,60,observable,feature,49152,0.03410247713937675,0.039374846345121985,0.03991419409334409,-0.41712519946772725,0.4429060113881788,0.6300977468616791,1.1546037017838051,0.0,0.0,0.0,True
C,59,60,state,theta,55732739,0.001267815050323865,0.11804021422003967,0.11830474183082147,0.20351194551808624,0.21377341520073356,0.9999449548409258,93.10523186318552,0.0,0.0,0.0,True
C,59,60,state,EMA,55732771,1.2501310125137328e-05,0.002525848451902684,0.0025260354174088933,0.012481551094830753,0.01742961176709148,0.9999877556090793,202.04669963540618,0.0,0.0,0.0,True
C,59,60,state,m,55732739,3.1165973089160435,9.372963416758731,8.879891419456861,-0.32030174049411814,0.012885384239025213,0.9431097159525716,3.007434868131443,0.0,0.0,0.0,True
C,59,60,state,v,55732739,0.2097010108346581,2.4769569990678577,2.540231387600648,0.2632597992724099,0.339254218108707,0.9968236978124818,11.81185054477802,0.0,0.0,0.0,True
C,59,60,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,59,60,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
