schema,experiment_protocol,branch,origin_arm,continuation_arm,switch_relative_step,protocol,arm,target_gap_scale,denominator_gap_scale,attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,stage,loss,loss_nonfinite_count,raw_grad_norm,raw_grad_finite_norm,raw_grad_nonfinite_count,sanitized_grad_norm,sanitized_grad_nonfinite_count,update_norm,update_nonfinite_count,model_norm,model_nonfinite_count,ema_norm,ema_nonfinite_count,sample_count,batch_sha256,t_sha256,base_r_sha256,target_r_sha256,denominator_r_sha256,target_delta_sha256,denominator_delta_sha256,base_r_zero_count,target_r_zero_count,target_r_equal_t_count,target_scaled_to_zero_count,denominator_r_zero_count,denominator_r_equal_t_count,denominator_scaled_to_zero_count,target_delta_min,target_delta_max,target_delta_mean,denominator_delta_min,denominator_delta_max,denominator_delta_mean,factor_nonfinite_count,nonpositive_denominator_count,learning_rate,grad_scale_before,grad_scale_after,step_skipped,elapsed_sec,gpu_hours_cumulative,online_ema_distance,radam_first_moment_norm,radam_second_moment_norm
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,22,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4022,4011,514816,514.816000,0,15.041897416114807,0,2543.0374300563972,2543.0374300563972,0,2543.0374300563972,0,0.16387143123899534,0,3962.4106865394842,0,3962.2200872949747,0,128,0d00f9122166fe4c9adae7bea304d190f101a77c27800cc9fbf33430a93198e2,89c55999ed646995004b130ecf830e26db801504a619d7b1855bd7a6bf035d0a,73c3d0de94bd2576f85dce10acc4e1fafa40096dd465f7947b516e3253e773a8,8c202691d858001738fc9c15e020a605e0b379b9673863c32ee52b6359e9f71f,8c202691d858001738fc9c15e020a605e0b379b9673863c32ee52b6359e9f71f,479a122e8fbe2ee1de3794ff3959f09fcc78ea9df916d11bcec15e6655e497d6,479a122e8fbe2ee1de3794ff3959f09fcc78ea9df916d11bcec15e6655e497d6,0,0,0,0,0,0,0,5.3616706281900406e-05,0.25014114379882812,0.013636390562169254,5.3616706281900406e-05,0.25014114379882812,0.013636390562169254,0,0,0.0001,64,64,0,5404.385859,1.501218294,20.544241427926345,666.83300732316604,93090.636556748999
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,23,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4023,4012,514944,514.944000,0,14.613497138023376,0,1546.6374078456172,1546.6374078456172,0,1546.6374078456172,0,0.16227886117046472,0,3962.411009712087,0,3962.2201836557824,0,128,b255e07b331a87ff9761aa1585f3cf38b11debc4507f4c1b45111b19b9912b70,bad208c6a0528f1e489ba17e152912322f181558682461b0e1f4880d5080453c,2563f9b2a5120f4ddb6b561449b34834bf34bab9f6c682755d211c7431ffca34,2fd18c3c68f17f815bbcbe366b6130b80f46d06e5bb38277fc7f927b10a82e52,2fd18c3c68f17f815bbcbe366b6130b80f46d06e5bb38277fc7f927b10a82e52,d270badcf1b97b047cb645d7999e209e763eb8e5f0d1c5b87cfbd4ccf1032ca8,d270badcf1b97b047cb645d7999e209e763eb8e5f0d1c5b87cfbd4ccf1032ca8,0,0,0,0,0,0,0,5.1812385208904743e-06,0.15534591674804688,0.01186954730655998,5.1812385208904743e-06,0.15534591674804688,0.01186954730655998,0,0,0.0001,64,64,0,5405.912934,1.501642482,20.544705535118446,648.77060348263149,93021.540861660673
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,24,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4024,4013,515072,515.072000,0,16.524953007698059,0,1966.7853744941006,1966.7853744941006,0,1966.7853744941006,0,0.16233299808162613,0,3962.4112611861569,0,3962.2202800746704,0,128,ee676bce95cfd65646686fddcb5436b7d958e11b55245ae0e528eeb99aace7dc,eb650c607c905b52fb98f36211716a928e3ffe3c3f7635cbeb45be5c0736e2df,1a1f52d5a40a21cdac4c5e68abf5eefb2b8b602847f451fbc534fdee957976f9,6fde435e617bc10e96db7ff5996f0b6a0fbde505f62a72b108e7441efd1adf13,6fde435e617bc10e96db7ff5996f0b6a0fbde505f62a72b108e7441efd1adf13,1f24bebe308cc83a20ebdcac685aa8854ff002cbc72142e85a6bd802012ce422,1f24bebe308cc83a20ebdcac685aa8854ff002cbc72142e85a6bd802012ce422,0,0,0,0,0,0,0,2.5592627935111523e-05,0.30754852294921875,0.012825212208554149,2.5592627935111523e-05,0.30754852294921875,0.012825212208554149,0,0,0.0001,64,64,0,5407.442514,1.502067365,20.545160444449511,611.77456705035615,92970.866553465676
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,25,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4025,4014,515200,515.200000,0,15.819949865341187,0,2188.5872263671185,2188.5872263671185,0,2188.5872263671185,0,0.1662515598726394,0,3962.4113680901687,0,3962.2203764917035,0,128,fa9e2f93aa593fb12c7f24547092fd3c1fba6087b49eed40201f9207120d8678,f789865313571b723ffd2cab20c8e84a266f8e1a7797beb8157a38142ff09438,0aaf71b5580e22b9bda24bbc7c4e46e928fa35db015cd541888f5e8bba146b42,2907ed82dc3fe4dc3ef416e87127b4df35e08a11c8b2b0389e7a5e68e943f785,2907ed82dc3fe4dc3ef416e87127b4df35e08a11c8b2b0389e7a5e68e943f785,daf9ec53816849b6b0e59c5d8f26d922f4d45c1475de6b77839cc7282c8f84e7,daf9ec53816849b6b0e59c5d8f26d922f4d45c1475de6b77839cc7282c8f84e7,0,0,0,0,0,0,0,7.1334419772028923e-05,0.06114959716796875,0.0096605768194422126,7.1334419772028923e-05,0.06114959716796875,0.0096605768194422126,0,0,0.0001,64,64,0,5408.974705,1.502492973,20.545617805173077,549.01323838419376,92942.815113123434
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,26,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4026,4015,515328,515.328000,0,15.69581925868988,0,1488.4314330267989,1488.4314330267989,0,1488.4314330267989,0,0.15952928126168039,0,3962.4113449045349,0,3962.2204728620613,0,128,657ea1d51524c76a06292bc8d81de648f7d008b227176c36fc0e5bcf5ef4ed18,b9192fb9d5db5ea428f3107a1f4c14e9efefead60b5be77e7b290370737e96b4,2611e93734ce6fddd7c553cbaaa1e277f1f94cbca902c28723e4b6222c5aacfa,ff9d2ab97beed5d15972cf89f7d489391eb260a7f929ee69383cb4eca7c8883e,ff9d2ab97beed5d15972cf89f7d489391eb260a7f929ee69383cb4eca7c8883e,82e929ef9a9ae814e5812a873b21e0995358b0eafae5fcdc4a290d5e232bef6a,82e929ef9a9ae814e5812a873b21e0995358b0eafae5fcdc4a290d5e232bef6a,0,0,0,0,0,0,0,4.6983826905488968e-05,0.51569366455078125,0.020903317723423243,4.6983826905488968e-05,0.51569366455078125,0.020903317723423243,0,0,0.0001,64,64,0,5410.555304,1.502932029,20.545600335007968,490.82261391757334,92894.919721446902
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,27,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4027,4016,515456,515.456000,0,17.005975365638733,0,1981.8540084256006,1981.8540084256006,0,1981.8540084256006,0,0.15768587100699452,0,3962.4111578338311,0,3962.2205690401447,0,128,9cdd6b0eb952d2c682ab6b7a0181fbda538696987b12ec2d7b1680c236a209f4,f95768a79a88d7c2a2f9818440e4c62d267f4a5ef490747827eed03b2b12a8f5,95e0316d57bfe743b72a6f0bc0dcd40e202836e7a358d2edeba52f0ad31561fd,7277e7b82e829c549d87cd37011227fab4db392b2e19a193cc299f3b4a44e58e,7277e7b82e829c549d87cd37011227fab4db392b2e19a193cc299f3b4a44e58e,978256a0ce3bcf86373c90f108e2de79faf7a5f2d4f2e2e54b596848bc80aa46,978256a0ce3bcf86373c90f108e2de79faf7a5f2d4f2e2e54b596848bc80aa46,0,0,0,0,0,0,0,2.78054503723979e-05,0.28649139404296875,0.014411256881430745,2.78054503723979e-05,0.28649139404296875,0.014411256881430745,0,0,0.0001,64,64,0,5412.085923,1.503357201,20.545197888793275,462.32438908406226,92872.756352669196
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,28,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4028,4017,515584,515.584000,0,13.305814385414124,0,2616.7503492504275,2616.7503492504275,0,2616.7503492504275,0,0.16143627118761411,0,3962.4107440812381,0,3962.2206648458664,0,128,43f73493e50d1d3a06110d5ba03f8a7d8310ddcd18ffe133f915f102a7655dc1,f0b94a33193ca1396c2ee37982579f7446a88d72d8e9aca43285908a784dbc4e,6677013d3b273806a709dbf9c817a96e16ae62a0e5ade7f8f7e002d9156b0bd5,f7fe9ab9ee3f43ac24350bb067c8223498f01f83e06c9ee2789d926f72af26e3,f7fe9ab9ee3f43ac24350bb067c8223498f01f83e06c9ee2789d926f72af26e3,b0a792e2a2108137a46285f67820c5a689aae709219020f1c7ba16ab6784cfb6,b0a792e2a2108137a46285f67820c5a689aae709219020f1c7ba16ab6784cfb6,0,0,0,0,0,0,0,8.4343831986188889e-05,0.339599609375,0.019028046634048223,8.4343831986188889e-05,0.339599609375,0.019028046634048223,0,0,0.0001,64,64,0,5413.619196,1.503783110,20.544645302891677,486.25110085135259,92929.463855577531
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,29,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4029,4018,515712,515.712000,0,17.111144661903381,0,2874.1753143045376,2874.1753143045376,0,2874.1753143045376,0,0.16686409357897261,0,3962.4101603243098,0,3962.2207601669779,0,128,4acfbcb14d12312e09e87df6b0e9409c189a83ede0b88387219ede502031e1bf,f998666c3cc86219725b95c3cb5897cc24ce3494568254ebbff611ffa13799de,a3d546420fa2f502ce74f2a55f7c0da87da03bb9a965898de63c043ac5a98a99,aac4c285374de09be05b46e1d2354dad561fcb31485d457a469898a517211a1f,aac4c285374de09be05b46e1d2354dad561fcb31485d457a469898a517211a1f,12e7831283ee40189554a098f5b6a1a099e4a170af7a4eaa704500b69e753ee2,12e7831283ee40189554a098f5b6a1a099e4a170af7a4eaa704500b69e753ee2,0,0,0,0,0,0,0,3.355939406901598e-05,0.17064285278320312,0.01251695305109024,3.355939406901598e-05,0.17064285278320312,0.01251695305109024,0,0,0.0001,64,64,0,5415.148908,1.504208030,20.543799970895776,504.45663666777295,93062.018933745479
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,30,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4030,4019,515840,515.840000,0,16.955486536026001,0,3141.4627853863908,3141.4627853863908,0,3141.4627853863908,0,0.17002833674590445,0,3962.4094449896484,0,3962.2208548918347,0,128,acadd5b15b7681eceadab742201c49d5263f62d32573cf666f5a4eae55019ed9,7344be09e679f70a88fdc5253f262b7ac8e506d89b73710afc6262a15c4cfd8a,94836a48a9fb40aab97e981caf75ddab0c38ab1ad328278410300a3b725455b8,a3808c4326d785f5c06b42896e67b98ea240ce4aa7abfaa072b82e02eb97c789,a3808c4326d785f5c06b42896e67b98ea240ce4aa7abfaa072b82e02eb97c789,0bf71ffa00291a10da7b57ce8ccb1f85a097e7ee1afde9413bbbfb8931899f6d,0bf71ffa00291a10da7b57ce8ccb1f85a097e7ee1afde9413bbbfb8931899f6d,0,0,0,0,0,0,0,6.9189118221402168e-06,0.5924530029296875,0.013767710537649691,6.9189118221402168e-06,0.5924530029296875,0.013767710537649691,0,0,0.0001,64,64,0,5416.675755,1.504632154,20.542972137212871,618.27314316307388,93246.966532367587
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,31,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4031,4020,515968,515.968000,0,15.614514231681824,0,1701.597915596127,1701.597915596127,0,1701.597915596127,0,0.16962528714044164,0,3962.4086427339303,0,3962.2209490312057,0,128,eab3ff22affee0c37b5e8489c12e072d4de15b262afcfd2e53c69ca1d2509bd1,b6026b4e441ebf87af6ff8d831cc53876bac7eac7b015be796f9c9d3c9939383,9dc25c992ad34fce38d147a7ada60559b71d09eee56a711bb8c4eb584dbfaedc,7f6b1b2270bdff0d7cfe9c8e46144eaf5c96fff2aabf86480f39e447a4112974,7f6b1b2270bdff0d7cfe9c8e46144eaf5c96fff2aabf86480f39e447a4112974,587dafc7ef75c851d7f7512627594d359f16aa75cfc7606a56dab6deb21d5660,587dafc7ef75c851d7f7512627594d359f16aa75cfc7606a56dab6deb21d5660,0,0,0,0,0,0,0,9.9437311291694641e-05,0.35189056396484375,0.014125927817076445,9.9437311291694641e-05,0.35189056396484375,0.014125927817076445,0,0,0.0001,64,64,0,5418.205644,1.505057123,20.542080722926823,615.01131408154367,93193.8676401173
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,32,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4032,4021,516096,516.096000,0,16.689043402671814,0,2290.9585884388707,2290.9585884388707,0,2290.9585884388707,0,0.16513157377987886,0,3962.407788374237,0,3962.2210425195826,0,128,18f8897a644e5f07ae3caee25e81b9736bae9a5ff91fe8dff96a76bc4e629f41,b581ce13622211337ce00b5da3e1bb808069f6f9e7b01d8fd922f366b8fc9520,6919b3ce33c6e3d6b58e84066d8e0dbbf72e93c49825ec6d1f26e2841b147124,3378af321c147cee152fb2252888b415c8d38cee44e65ee66042aed9f58a7fd6,3378af321c147cee152fb2252888b415c8d38cee44e65ee66042aed9f58a7fd6,4f48d124ac63ff71f3bf61e30f82d7d0f1caef0be0d0a27acde51ee515fde541,4f48d124ac63ff71f3bf61e30f82d7d0f1caef0be0d0a27acde51ee515fde541,0,0,0,0,0,0,0,6.9904141128063202e-05,0.1540679931640625,0.0096529349684715271,6.9904141128063202e-05,0.1540679931640625,0.0096529349684715271,0,0,0.0001,64,64,0,5419.730802,1.505480778,20.540511727926528,703.3818079101618,93262.396186877115
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,33,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4033,4022,516224,516.224000,0,15.128344297409058,0,1753.46899636647,1753.46899636647,0,1753.46899636647,0,0.16122705327858794,0,3962.4069880501338,0,3962.2211353732027,0,128,4f59053b553b12813ca54ecfa0a5f9a5451175f7bb4132a0b76d70f2c9640059,907035eb0b5e4f6b27f30158973c66226f6dce426f7e18f4222f7096e60a0db0,74d0d7793c213e90353b449e8d72fe4e0bb9c84cecb32a69f40010a21749cf31,9ffeb0be6ede9845bb73e7c698e285601c7eaf6179ada7eae6566175cae91871,9ffeb0be6ede9845bb73e7c698e285601c7eaf6179ada7eae6566175cae91871,0c5d9f17d6db23aab4bd508a0a9d6ef7383b56341514c31eb3ce26d240d35541,0c5d9f17d6db23aab4bd508a0a9d6ef7383b56341514c31eb3ce26d240d35541,0,0,0,0,0,0,0,0.00015161791816353798,0.19989013671875,0.013533514749724418,0.00015161791816353798,0.19989013671875,0.013533514749724418,0,0,0.0001,64,64,0,5421.259816,1.505905504,20.538898670530976,743.94748838165606,93248.26540074333
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,34,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4034,4023,516352,516.352000,0,14.77169942855835,0,1392.5994088221403,1392.5994088221403,0,1392.5994088221403,0,0.15494153442502406,0,3962.4062628824486,0,3962.221227698099,0,128,fdeeb9bdb4129ccc77db98faca163ccd1784cfd0bce5d0ee6e6521e22f1d3b09,9d70cc1e6a80408e821d9d19b533d9d2439a8db42218476f7c0533e6d0e05aa5,0f663336e304473c582c097e43806025f27dd8f2ba25f22cf5711115460568a5,c8e514e205c0f36ae9e2b7778d2fc38a871a787d72892a6de09696db2f624cdf,c8e514e205c0f36ae9e2b7778d2fc38a871a787d72892a6de09696db2f624cdf,ea06e077f78546b3433a2758fe1c7369cb5628dcc2a075dfeab92d9b6ff1713d,ea06e077f78546b3433a2758fe1c7369cb5628dcc2a075dfeab92d9b6ff1713d,0,0,0,0,0,0,0,5.9883343055844307e-05,0.26430511474609375,0.016770474379882216,5.9883343055844307e-05,0.26430511474609375,0.016770474379882216,0,0,0.0001,64,64,0,5422.787807,1.506329946,20.537836250019435,637.33972319143174,93194.694510388596
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,35,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4035,4024,516480,516.480000,0,15.990734219551086,0,1779.3996789438088,1779.3996789438088,0,1779.3996789438088,0,0.1490701973470698,0,3962.4056899578231,0,3962.2213195204381,0,128,105f87f2519ba6221b243bf7bfde8ed33501def96faee82f1edaee43f811ec88,8ec3a8526bff2538d4be6ff9f8d2cfbf2f29a4b49305576c79abd507dc21be90,8c9b16eb70fe81735e2c139a3667586c0ab1b653fde8a33222426f724dbe770c,ad47a10ad5546422d88fad7cf11c70c4bd3bccabc499328eb6a477348ea903bf,ad47a10ad5546422d88fad7cf11c70c4bd3bccabc499328eb6a477348ea903bf,d300644040aa0210c9ff4dd563389cb63a1ae6402cbbb2a02a47d3410e7237e5,d300644040aa0210c9ff4dd563389cb63a1ae6402cbbb2a02a47d3410e7237e5,0,0,0,0,0,0,0,4.3324427679181099e-05,0.20581436157226562,0.013105650898069143,4.3324427679181099e-05,0.20581436157226562,0.013105650898069143,0,0,0.0001,64,64,0,5424.314891,1.506754136,20.536789621811078,501.3730515799254,93161.285529099448
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,36,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4036,4025,516608,516.608000,0,16.209517359733582,0,1911.987795917737,1911.987795917737,0,1911.987795917737,0,0.15156825756909711,0,3962.4052130557238,0,3962.2214109757297,0,128,dd2ff1a069703d77daece88c9ab161cde195bc830851eadfec7ac396cb4f4f7d,1836b8e3afda86a6d577d9474e37cdf5681d79e7f15165074440fd854a08ad05,78834c98267b5a0798e74d49b55ee48ac214e591690dc730355d39b97c27a415,bceadbcd27317ab8926225f141cd7879cadb1621089c91c311b3ad6c9e3cb24b,bceadbcd27317ab8926225f141cd7879cadb1621089c91c311b3ad6c9e3cb24b,15da5a6119ab0c665c6e730ccba208662596dbefdb73df151ed04f08a1a31dda,15da5a6119ab0c665c6e730ccba208662596dbefdb73df151ed04f08a1a31dda,0,0,0,0,0,0,0,4.3474137783050537e-05,0.20953369140625,0.016119831125251949,4.3474137783050537e-05,0.20953369140625,0.016119831125251949,0,0,0.0001,64,64,0,5425.844927,1.507179146,20.535520993356926,465.55084737244573,93107.761584584427
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,37,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4037,4026,516736,516.736000,0,16.484346866607666,0,2173.5168008318697,2173.5168008318697,0,2173.5168008318697,0,0.14683847541431488,0,3962.404980240352,0,3962.2215021889469,0,128,e4b555cd7bbd877d29c429418ef9511d6554870448a5881d50d2d813bf6b1c92,45f408afb5f184824d7823e5e02811288b9eb6204b4dfc134dfd8f639958d438,9f07226ecc5ad865dda1158442f14152bb1a12581fe1aec27f07c7b8ef86a367,11107eb9a671b1804559614d9a9c0ccd0de85c310b1ff5d720075c68f43dce72,11107eb9a671b1804559614d9a9c0ccd0de85c310b1ff5d720075c68f43dce72,76d573718d944f933dd2d08089882cf4e21355b16822ee692599b470f134562a,76d573718d944f933dd2d08089882cf4e21355b16822ee692599b470f134562a,0,0,0,0,0,0,0,6.8047374952584505e-06,0.23563766479492188,0.015098735282663256,6.8047374952584505e-06,0.23563766479492188,0.015098735282663256,0,0,0.0001,64,64,0,5427.371767,1.507603269,20.534449863168195,395.27517118123609,93140.084741961982
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,38,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4038,4027,516864,516.864000,0,15.744123697280884,0,2184.1791924113377,2184.1791924113377,0,2184.1791924113377,0,0.14397107470156098,0,3962.404995063458,0,3962.2215933655161,0,128,df58e4190dd53d9bf5a2d899cab199b4b87ff6d4c15ffc7faaa92822739e53b3,6f1a50c52745b4e2eeadef74cde1021f8c6d71f3df49a5351080bd327b9095dd,618b73e83157c6597581f2458110bfa21ae4f63c25a78071da91441f67dcf044,037d3f57d54b6f47a61a1717af2f1adc8ef825bd4a3b82c4334f1ca9aa3b9770,037d3f57d54b6f47a61a1717af2f1adc8ef825bd4a3b82c4334f1ca9aa3b9770,1c7229e2d17bae1b7c12ea6a81417ba9f9f90aaf95120aa89c6d85f89bb71365,1c7229e2d17bae1b7c12ea6a81417ba9f9f90aaf95120aa89c6d85f89bb71365,0,0,0,0,0,0,0,3.0566472560167313e-05,0.09635162353515625,0.0097433663904666901,3.0566472560167313e-05,0.09635162353515625,0.0097433663904666901,0,0,0.0001,64,64,0,5428.903247,1.508028680,20.533423840985535,357.24188982817998,93150.378645888137
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,39,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4039,4028,516992,516.992000,0,16.606442332267761,0,1530.5786124690401,1530.5786124690401,0,1530.5786124690401,0,0.14485644845646037,0,3962.4052137176564,0,3962.2216846674378,0,128,5e977f4565b5cf9763a3e4648097d8894b3b3234d4b6c68e38175d5a05cfc1cc,554502ca8c20a3aeee856332dd5f0d4bedf63d0096f883b4faae9aae7ea02773,b52b8d6b6e3241b1dc6bab83bb2875b04d8d2418bedd69f8ddc2098a4d70290e,abe4adab451a84c6b2cd5e8f6fc545914ed5331b64a2e8d274f919b72802ff81,abe4adab451a84c6b2cd5e8f6fc545914ed5331b64a2e8d274f919b72802ff81,e765c123ffda78023e61c86de5a795c8642d34430667b88a2846de20c87e475e,e765c123ffda78023e61c86de5a795c8642d34430667b88a2846de20c87e475e,0,0,0,0,0,0,0,4.2656669393181801e-05,0.13320732116699219,0.0090264292084611952,4.2656669393181801e-05,0.13320732116699219,0.0090264292084611952,0,0,0.0001,64,64,0,5430.435320,1.508454256,20.532267006079785,375.24720203264656,93101.719049152845
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,40,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4040,4029,517120,517.120000,0,16.449602842330933,0,2036.9219579560158,2036.9219579560158,0,2036.9219579560158,0,0.15435656379313495,0,3962.4055305706229,0,3962.2217761457455,0,128,ba43614872de690797c46a87ccbc47bc9b1cfa65b8a6e3c72b6737a3c9b0d77b,28c5c21c5ae08c6a6f2c1fe22a4355824d44cbd1d30c06fff6eab0d3de7c0e75,38c486b38cdb2ff2a3e12d9ff036b473a3f0b09bc3f0e2e377a9047e129c07fa,8338515ebafddbe2d3812899a234f263ea8df9706830aca418571a5dc1f5ce55,8338515ebafddbe2d3812899a234f263ea8df9706830aca418571a5dc1f5ce55,3eeb7c457b579938b38dd3b5eda65f585202a4224ceb4d6b9b92499362adbf8b,3eeb7c457b579938b38dd3b5eda65f585202a4224ceb4d6b9b92499362adbf8b,0,0,0,0,0,0,0,7.8490469604730606e-05,0.31644439697265625,0.015318465593736619,7.8490469604730606e-05,0.31644439697265625,0.015318465593736619,0,0,0.0001,64,64,0,5431.971849,1.508881069,20.531700376546603,425.98697570241688,93062.87645365308
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,41,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4041,4030,517248,517.248000,0,15.376299142837524,0,2232.844374242839,2232.844374242839,0,2232.844374242839,0,0.15337079814518104,0,3962.4059682129018,0,3962.2218678334148,0,128,6b767714db4aae738187fb91c2daa1a60e1b90e9e366453e093015b5129e923b,580c8c29e460a38aaa6c9563c77dc6c99ff07a9a6d9ea062ab7f99b67c076d35,ee46b7becb9efd7b1f05e8ed0eb7b9bcaf782e62d259e65c5d882995d4ff1ac7,fce5eeb793a3e917347c774c28d1f44966a9d2edf5413a8974014fa7c611d4a9,fce5eeb793a3e917347c774c28d1f44966a9d2edf5413a8974014fa7c611d4a9,1880215752e1c303ee7a876992bae920a7dd0cc5e59191cfa3bb0abfdea3a7bc,1880215752e1c303ee7a876992bae920a7dd0cc5e59191cfa3bb0abfdea3a7bc,0,0,0,0,0,0,0,4.9681402742862701e-05,0.24323654174804688,0.013316218333784491,4.9681402742862701e-05,0.24323654174804688,0.013316218333784491,0,0,0.0001,64,64,0,5433.503414,1.509306504,20.531634510116543,503.37276655758046,93097.769299265085
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,42,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4042,4031,517376,517.376000,0,15.869217157363892,0,1455.3209039834662,1455.3209039834662,0,1455.3209039834662,0,0.15135348714345337,0,3962.4064859507239,0,3962.2219598430011,0,128,7bff1a5bce250dfa7debcf1886efed09360479b3c64bd606b9f85b1ca49f16f3,2b5d48f3738571ddf46097027919f5217d1b74c619b26cd95322d3e295bc1ea5,aad9f62673ba48a5a5b3fbcaa3e7c6e007f5fbfa1a1954956207d04e26c49f84,854f3c2b41b8c212bec6d5c5e20a298625100aaa56b0440bf89935b783f63e4c,854f3c2b41b8c212bec6d5c5e20a298625100aaa56b0440bf89935b783f63e4c,2999805adae476d578920716bfd11c5726d6fbef4596f3ec18af48a7f35538b6,2999805adae476d578920716bfd11c5726d6fbef4596f3ec18af48a7f35538b6,0,0,0,0,0,0,0,3.8949889130890369e-05,0.34249114990234375,0.013127529469784349,3.8949889130890369e-05,0.34249114990234375,0.013127529469784349,0,0,0.0001,64,64,0,5435.036446,1.509732346,20.531468299735508,468.45148496738517,93040.819075563064
